CardId	Year	Conference	tweetFiltrado
10213	2009	0	jewish;community;falling;apart;;senior;jewish;leader;jew
10214	2004	0	someone;room;4th;floor;5th;floor;makariv;kyiv;region;9;photo;sergiy;illyashenko;ukraine;russianwarcrimes;standwithukraine
10215	2007	0	daily;thing;check;space;ukraine;conspiracytheories
10216	2021	0	shit;blown;;watch;russian;running;bomb;dropped;watch;till;firework;;slavaukraini;ukraine
10217	2003	0	russia;mass;medium;;invasion;west;respreading;wellknown;narrative;focus;shift;omission;silence;rupture;resistance;image;ddt;где;я
10218	2002	0	remember;bharat;role;defeating;nazi;germany;;envoy
10219	2006	0	kremlin;elder;coming;version;20;putin;today;preventively;defended;nato;attack;putin;simply;convicted;country;violating;international;law;admitted;responsibility;committing;war;crime;ukraine
10220	2001	0	house;corrupt;national;revolution;people;save;people;covid19;covid;china;ccp;ccpvirus;vaccine;mask;ukraine
10221	2017	0	package;uk;sanction;belarus;target;£17;billion;worth;trade;move;designed;weaken;putin;war;machine;putin;barbaric;war;stopped;rishi;sunak;chancellor;exchequer;standwithukraine
10222	2006	6	engaging;discussion;rtvslovenija;pointed;moscow;nuclear;threat;worrying;broken;taboo;chemicalweapons;wmd
10223	2010	0	chinese;ambassador;ukraine;delivered;unusually;critical;assessment;russia;invasion;recognized;clear;sign;defeat;russianarmedforces;threat;putin;empirebuilding;agenda;european;security
10224	2001	0	ten;ukrainian;soldier;white;flag;territory;azovstal;enterprise;ukrainewar;ukraine
10225	2016	0	read;wrmeads;latest;column;wsjopinion;learn;putin;miscalculation;ukraine;undercut;russia;position;middle;east;;ready;seize;opportunity
10226	2009	6	appearance;today;evening;news24;geopolitical;scenario;baltic;area;view;finland;desire;join;nato;finland;nato;nuclearwar;nuclearweapons;baltic
10227	2008	0	ukrainian;force;shot;attack;helicopter;khushikapoor;israel;nepotism;ukraine;ukrainerussiawar;russiaukrainewar;russianwarcrimes
10228	2011	0	war;brought;interesting;insight;thenewworldorder;worldaffairspro;rahulmishr;yukasportsmed;wjhurst;mustwatch;economy;war;ukraine
10229	2006	8	grant4arkansas;breaking911;long;joebiden;force;america;bondage;opec;reverse;drillbabydrill;domesticproduction;oil;gas;nationalsecurity
10230	2014	0	claimed;2nd;best;military;world;translation;2nd;worst;sadams;quick;defense;fell;gulf;war;going;sweden;finland;fool;errand;refer;ukraine;war;putin;folley
10231	2023	0	mozambique;government;armed;force;trained;eu;courted;russia;wagner;group
10232	2006	8	visegrad24;thought;selling;cheap;sanction;steal;ukraine;keep;india;happy
10233	2008	0	ukraine;negotiating;evacuation;60;people;azovstal;steel;plant;mariupol;staterun;ukrinform;news;agency;reported;saturday
10234	2008	0	sambendett;join;natsecwatson;latest;episode;defenseone;radio;podcast;time;discussing;role;drone;russia;ukraine;invasion;listen
10235	2011	0	italian;air;force;g550;awacs;mirroring;romanian;border;moldova;ukraine;osint
10236	2007	0	forgive;dictator;;ukraine;ukrainerussiawar;putin;nowar;;standwithukraine;stopputin
10237	2009	0	hidden;power;esg;;1;3part;series;interview;finance;minister;ukraine;;forbes;forbeswomen;hagarchemali;njaresko;esg;electricgalspod;electricladiespodcast;investing;security;disclosure
10238	2018	9	fire;irkutsk;youth;theater;localized;area;​​1;square;meter;today;major;fire;broke;center;irkutsk;object;cultural;heritage;fire;flame;extinguished;hour
10239	2014	0	ukraine;pleads;release;azovstal;fighter;scholz;austin;ceasefire;putin;refuse;odysee;odyseeteam;best;briefing;special;intervention;ukraine;duran;alexander;mercouri
10240	2008	0	samramani2;goodbye;military;health;technology;industrial;equipment;freefall;backtostoneage;hellocommunism
10241	2011	0	lukashenko;doubt;putin;;clear;nuclear;threat;capable;world;lead;russianukrainianwar;ukraine;zelenskyyua
10242	2014	0	25;unit;armored;vehicle;destroyed;btr4;6th;company;92nd;brigade;ukraine;february;25;2022;story;feat;ukrainian;heroespart2;ukraine;ukrainerussiawar;usa;eu;standwithukraine
10243	2009	9	bombed;mariupol;kharkov;bucha;krasnoyarsk;territory;siberia;result;forest;fire;19;settlement;burned;ground;fire;war;ukraine;ukrainerussiawar
10244	2011	0	breaking;export;gas;finland;tommorow;nato;ukraine
10245	2006	0	opinion;write;putin;capital;letter;roman;rukomeda;ukrainian;political;analyst
10246	2002	8	lot;israeli;comment;treated;treat;israel;response;unsc;condemnation;remind;russia;economy;crippled;sanction
10247	2008	0	putin;pointed;collapse;soviet;union;started;talking;exceptionalism;humiliating;entire;world;vladimirputin;ukrainerussiawar;ukraine
10248	2007	1	profile;pic;info;enjoy;email;bomb;anonymous;russianapp;newprofilepic;oprussia;expectus
10249	2020	0	bidens;america;11;covid;overdose;death;fund;death;ukraine;opioids;biden;fraying;covid;ukraine;border;criminality;crt;genderconfusion
10250	2011	0	anonopsse;great;fire;opposition;going;power;putin;businesssyndicate;ukraine;help;weapon;instruction;molotov;cocktail;inspire;opposition;belarus
10251	2003	0	secblinken;ukraine;famous;agricultural;region;hundred;year;seedoils;wheat;corn;world;eat;poorer;area;africanunion;aiibofficial;region;face;starvation2022;brics;stoprussia
10252	2010	0	dramatic;shift;eu;stand;visàvis;going;implication;indopacific;esp;light;european;country;increase;presence;strengthen;partnership;indopacific;viveksans
10253	2008	0	lukashenko;vangues;victory;ukraine;impossible;defeat;nation;fighting;land;territory;ukraine;poland;breakingnews;breaking;war;ukrainewar;polska
10254	2008	3	russia;foreign;minister;sergei;lavrov;wednesday;visited;oman;fellow;member;opec;alliance;oil;producer;met;gulf;arab;state;ruling;sultan;omani;state;medium
10255	2006	0	work;sniper;zone;special;military;operation;ukraine;ukrainerussianwar;ukrainewar;selenskyj
10256	2012	0	attacking;ukraine;begun;aggression;united;europe;key;takeaway;speech;president;zelenskyyua;parliament;malta
10257	2017	0	lousy;armed;force;propaganda;conquered;conservative;west;taught;critically;espouse;opinion;arrives;majority;source;receive;daily;dumb;cattle
10258	2008	8	germany;trade;deficit;largest;ht;schuldensuehner;trueinsights;print;money;oil;heat;wheat;eat;wrote;creditsuisses;zoltan;pozsar
10259	2013	8	germany;reluctant;commit;qatar;condition;sign;deal;20;year;secure;massive;lng;volume;reduce;dependence;gas;lng;europe;supply;oilandgas
10260	2003	0	reportedly;people;kharkiv;continue;live;house;bombed;covered;destroyed;wall;ukraine;putin;standwithukraine;stopputin;putinwarcriminal;lendlease
10261	2013	0	nikolaev;region;aircraft;destroyed;hundredth;row;war;russianarmy;russiaukrainewar;ukrainerussiawar;ukraina
10262	2006	2	recognizing;general;leading;communist;fascist;slandering;truth;facebook;player;creating;buzz;internet;like;loud;talking;nonsense;purpose;creating;evil;echo;wretched;nature;notice
10263	2000	0	time;realize;france;germany;russia;side;ukraine
10264	2007	0	ic;focus;russiaukraine;war;abiyahmedali;ally;preparing;reinvade;tigray;stoptigraygenocide;secblinken
10265	2004	0	ukrainewar;losing;badly;appears;ru;shelling;4050;dud;ru;land;lock;ukraine;crimea;fresh;water;source;substantial;loss;black;sea;approx;40000;ru;soldier;active;ua;rest;dead;mia;pow
10266	2006	0	putin;ukrainerussianwar;charisma;amplove;country;love;reason;fighter
10267	2003	6	appearance;yesterday;evening;news;nation;implication;finland;sweden;joining;nato;finland;sweden;nato;baltic;artic
10268	2011	0	european;issue;expert;outline;britain;active;role;trapping;ukrainian;quagmire
10269	2023	0	support;war;choose;side;ukraine;ukraineunderattack;ukraine;standwithukraine;ukrainerussianwar
10270	2000	0	russia;threat;norway;24;month;light;rising;tension;country;highly;continue;cyberattack;campaign;norway;cyber;illegalprocurement;nato;norway
10271	2006	0	finland;fought;war;ukraine;today;finnish;song;dedicated;brave;woman;men;ukraine;fighting;heroically;fascist;speak;slava;ukraini;;heroyam;slava;ukraine;standwithukraine;finland;stoprussia
10272	2015	0	ukraine
10273	2008	6	finland;nato;bid;constitutes;radical;foreign;policy;shift;finland;foreignpolicy;membership
10274	2015	0	friend;tweet;2014;ukraine;knew;meant;intervene;syria;syrian;suffering;military;crime;full;heartedly;stand;solitarily;ukranian;
10275	2011	8	good;harvest;expected;year;experts–of;course;preliminary;estimates–grain;harvest;reach;130;ton;including;87;ton;wheatputin;noting;record;wheat;harvest;entire;history
10276	2007	0	rambling;175;u3;tv;justconvopod;justconversation;podcast;comedy;sciencefiction;science;fiction;joke;comedian;applepodcasts;spotify;ukraine;climatechange
10277	2018	0	belarus;putin;achilles;heel;instability;belarus;serious;challenge;russia;capability;stretched;explain;kgb;listening;lukashenkas;ducking;diving;overly;impressed;ukraine;ukrainerussianwar
10278	2003	0	1;dead;3;wounded;ukraine;attack;belgorod;governor;bergorod;conflict;ukraine
10279	2008	4	ambassador;warsaw;attacked;red;paint;crowd;shouting;fascist;news
10280	2007	0	kklompenhouwer;andrewmichta;generalben;fheisbourg;ukraine;noperun;ukraine
10281	2001	0	australian;navy;banned;china;major;indopacific2022;international;maritime;exhibition;amid;escalating;tension;power;chinaexposed;ukrainerussianwar
10282	2014	0	metanewsroom;;kalynapress;ukrainian;trading;;fffs;ukraine
10283	2022	4	ruzzian;army;thief;parade;stoprussia;stoprussianagression;kadyrov;russists;standupforukraine;russianwarcrimes;aggressor;fail
10284	2020	0	call;ceasefire;contrary;policy;support;ukrainian;resistance;russia;aggression;clarify;policy
10285	2007	5	foreign;minister;sergey;lavrov;kiev;authority;dozen;ship;food;port;interested;civilian;leaving;zone;special;operation;ukraine;civilian;specialmilitaryoperation;ukrainian
10286	2008	0	dan;crenshaw;tell;adversary;determine;adversary;crenshaw;hey;adversary;fact;fighting;nazi;europe;keep;liberating;ukraine;ukrainianwarcrimes
10287	2014	0	samramani2;russia;bloodwheat;bloodgrains;theft;destruction;ukraine;agricultural;resource;attempt;resell;world
10288	2013	0	ukrainian;official;talk;place;evacuate;38;seriously;wounded;fighter;azovstal;steel;plant;mariupol;—;city;control;fighter;plant;condition;deteriorating;ukraine;donbas;azov
10289	2006	0	putin;main;horror;story;socalled;doomsday;plane;demonstrated;yesterday;parade;il80;turned;unsuitable;flight;discovered;malfunction;country;huge;power;clown;country;stopbusinesswithrussia;war
10290	2006	0	dmitry;medvedev;goal;assistance;ukraine;continue;proxy;war;desire;inflict;heavy;defeat;country;limit;economic;development;political;influence;world;work;printing;press
10291	2022	0	jmd04607210;rhysfastiggi;arbiteranubis;ruthtweeterings;jamesgrickards;absolutely;ridiculous;people;lie;told;mainstream;medium;threat;europe;bogey;man;justify;racket;running;nato;usa;nato;threat;world
10292	2009	8	energyweek;podcast;ryanraysr;energzdeconomy;today;2pm;talking;latest;energy;crisis;eu;move;forward;sanction;oil;resolve;crumbling;oott;china;india;oil;natgas
10293	2009	0	read;latest;analysis;valdaitweets;ukrainerussianwar;ukraine;sanction;economiadiguerra;ukrainewar;napoleón;unitedkingdom;uk
10294	2008	0	vladimir;putin;refuse;enter;car;meeting;khushikapoor;israel;nepotism;ukraine;ukrainerussiawar;russiaukrainewar;russianwarcrimes
10295	2000	0	ukraine;going;find;usa;uk;nato
10296	2006	0	international;television;company;al;jazeera;refrigerated;car;body;invader;liquidated;ukraine;refuse;dead;soldier;video;report;link;telegram;channel
10297	2007	0	congratulation;putin;ukraine;ukrainerussiawar;finland;nato
10298	2004	0	hope;resemblance;going;photo;tribunal;leadership;guilty;suffering;warcrimes;committed;ukraine;preferably;9mai
10299	2013	6	deputy;chairman;committee;defense;state;duma;alexei;zhuravlyov;warned;wipe;finland;face;earth;ten;second
10300	2012	3	bipartisan;legislation;south;carolina;lindseygrahamsc;senblumenthal;clearly;putin;sponsoring;act;terrorism;designated;secblinken;state;sponsor;terrorism
10301	2006	0	33;battle;footage;azov;special;operation;unit;armed;force;ukraine;russianz;invader;donetsk;region;ukrainerussianwar;ukrainerussiawar;saveazovstal
10302	2004	0	astonishing;thing;today;glory;syrian;song;subtitled;broadcast;syria;national;tv;station;ukraine;ukrainewar
10303	2008	8	fed;increasingly;belligerent;rate;concerned;spook;sentiment;stock;oil;kilduffreport;energyphilflynn;pstreible;oil;oott;gasoline;fed;inflation;rate;victoryday
10304	2007	0	3;rid;idea;reacting;action;guided;question;provoke;putin;putin;provoked;invading;ukraine
10305	2006	8	putin;address;coping;sanction;inflation;slowing;grain;harvest;2022;record;history;ruble;showing;best;currency;sanction;way;provoke;global;economic;crisis;ukraine
10306	2008	4	ambassador;poland;sergey;andreev;attacked;red;paint;resembling;fake;blood;laying;flower;cemetery;soviet;soldier;warsaw;protester;chanting;fascist;poland;ukrainerussianwar;ukraine
10307	2008	0	ukraine;ukraine;ukrainian;armed;uav;punisher;mrl;ammo;crate;ukrainian;force;claim;base;command;post;killing;commanderssoldiers;standwithukraine;stoprussia;russiaukrainewar
10308	2006	0	;ukraine;ready;return;body;soliders;died;kyiv;chernihiv;required;international;humanitarian;law
10309	2001	0	person;father;;nudity;unilag;miyetti;allah;grammy;marcron;cancun;giveuspeterobi;jamb;congratulation;eni;genevieve;atiku;egbeda;gistlover;ajimobi;chrisland;yahoo;whatsapp;rihanna
10310	2008	0	russia;leadership;responsibility;single;numerous;event;led;civilian;death;ongoing;war;mariupol;drama;theater;kramatorsk;train;station;bilohorivka;school
10311	2017	0	hope;kill;rape;ukrain;child;mother;day;shame;world
10312	2008	0	topic;putin;surrender;wonder;finland;opportunity;retake;karelia;long;overdue;poetic;justice;marinsanna;statsmin;borisjohnson;zelenskyyua;vonderleyen;nato;ukraine
10313	2006	5	ukrainian;official;claim;powerful;weaponry;assault;port;city;odessa
10314	2009	0	patriot;patriot;support;putin;leave;detail;call;protect;mobilization;;russiaukrainewar;ukrainerussiawar
10315	2010	0	britain;increase;tariff;platinum;palladium;sanction;mining;ukraine
10316	2011	0	100;time;arab;banking;russia;victory;ukraine;deluded
10317	2001	0	citynews;•;record;high;gasprices;bc;•;celebrates;victory;day;•;flood;concern;manitoba;•;flame;offense;heat
10318	2006	1	despite;thousand;death;presence;boko;haram;wagner;group;mercenary;cameroon;africa;unseen;crisis;
10319	2003	3	senrandpaul;randpaul;prevents;40;billion;aid;europe;visiting;year;moscow;negotiating;making;deal;closed;door;supporting;us—russia;relation;1
10320	2003	0	ride;mariupol;destroyed;russian;video;mariupol;ukraine;war;russiaukrainewar;ukrainerussiawar;russianarmy;putinwarcriminal;moscow;putin
10321	2009	0	report;explosion;poltava;region;ukraine;putin
10322	2010	0	antisemitism;weapon;war;article;eduardo;del;buey;canadian;foreign;service;officer;gt;ukraine
10323	2014	0	fascist;ukraine;solidarity;ukraine;working;class
10324	2010	5	acejaceu;russian;ukraine;35;bayraktar;drone;37
10325	2003	2	better;staying;repeat;;invade;sovereign;coutries
10326	2009	4	grand;victory;day;parade;moscow;youtube
10327	2023	0	ukraine;keeping;strike;belgorod;military;hub;making;juicy;target;ukraine;howitzer;artillery;classic;hypocrisy;today;complaining;civilian;died;air;strike;ukrainian;civilian;shot;dog
10328	2009	0	eminedzheppar;bringing;hard;sad;truth;ss34;unhrc;condemn;venezuela;regime;abstainingon;establishing;inquiry;warcrimes;committed;authoritarian;continue;supporting;venezuelan;standwithukraine
10329	2003	0	odessa;mall;aftermath;night;bombardment;kinzhal;missile;nato;weapon;warehouse;ukraine;blacksea
10330	2010	0	day;81;russia;war;ukraine;moscow;appears;scale;military;operation;analyst;speculate;focusing;takeover;effort;donbas;region;finland;sweden;confirmed;apply;nato;membership
10331	2006	0	battle;footage;92nd;brigade;village;village;brother;returning;;price;world;;motherland;soldier;ukraine;ukrainerussianwar;ukrainerussiawar
10332	2001	0	ukrainerussianwar;ukraine;doggo;carried;10;mile;cross;border
10333	2013	0	russian;start;revenge;ukrainian;tractor;tractor;ukraine;war
10334	2010	0	ukraine;reopen;sokhranovka;gas;transit;route;europe;kyiv;obtains;full;control;pipeline;system;head;operator;gtsou;thursday;ukraine;pipeline;naturalgas;oilandgas
10335	2011	0	kyivindependent;calling;b;ukraine;send;soldier;hospital;capture;torture;eventually;kill;precisely;avoided;laying;arm
10336	2003	0	published;west;neocolonial;oppression;leading;global;language;superstructure;middleeastmnt;ukraine
10337	2008	0	war;ukraine;ukrainian;troop;push;force;northeastern;city;kharkiv;ukraine;force;arirang;news;news;center
10338	2006	2	reuters;leave;france;save;life;russian;russie
10339	2000	0	rampag11;raf;typhoon;fgr4;flying;romania;reg;zk311;43c739;raf;românia;ukraine
10340	2004	0	president;putin;speech;occasion;commemoration;victory;nazi;germany;77;year;ago;western;country;preparing;invade;land;operation;ukraine;preemptive;strike;9mai1945
10341	2009	0	crime;kiev;decreased;50;cent;start;fullscale;invasion;ukraine;crime;situation;control;kiev;police;chief;ivan;vyhovsky;ukraine;poland;breakingnews;breaking;war;ukrainewar;polska
